,topic,introduction,name,price,cover,authors,translator,publisher,printer,id,weight,language,format,width,height,publish_date,pages
348,the-thao,"Chiến thuật cờ tướng là tinh hoa của nghệ thuật chơi cờ, là linh hồn của toàn bộ một ván cờ. Đánh giá cao tác dụng của chiến thuật trong thi đấu một ván cờ, không có một chút gì quá mức, bởi vì vận dụng chiến thuật một cách chính xác, có thể khiến cho các quân cờ phát huy được tác dụng lớn nhất trong khi thi đấu một ván cờ. Nó có thể khiến cho một ván cờ đang nhạt nhẽo trở thành cuộn sóng; Nó có thể bằng kỹ xảo ma thuật khiến cho uy lực của quân cờ biến thành thần kỳ không thể lường trước được, không thể tính toán trong đước; Nó có thể khiến cho cuộc chiến đấu trong một ván cờ đạt đến cao trào và đỉnh điểm; Nó có thể khiến cho những nước đi của một ván cờ thêm hấp dẫn, có sức cuốn hút rất lớn.
Việc vận dụng chiến thuật là tiêu chí quan trọng kiểm nghiệm trình độ tài nghệ cờ của các kỳ thủ. Trong quá trình thi đấu, khi một bên đang ở cục diện chiếm ưu thế, chiến thuật là con đường tắt để dẫn đến thắng lợi. Khi hai bên đang ở cục diện ngang thế, chiến thuật có thể chỉ trong chớp mắt khiến cho so sánh lực lượng giữa hai bên phát sinh biến hoá có tính chất căn bản; Khi một bên ở vào thế kém, chiến thuật có thể “Cải tử hoàn sinh” cứu vãn được thất bại.
Nói tóm lại, chiến thuật cờ tướng là vũ khí có lực để giúp cho các kỳ thủ thể hiện tài hoa tranh thắng, cầu hoà, trong các loại cục diện phức tạp nhiều nước biến.
Có thể nói trong một trận đấu cờ không thể tách rời được chiến thuật. Chiến thuật không chỉ được sử dụng trong tấn công, mà còn được sử dụng cả ở trong phòng thủ. Không chỉ có tác dụng ở trong Trung cục, mà ở cả Khai cục và Tàn cục cũng đều có đất dụng võ. Hình thức biểu hiện của chiến thuất rất phong phú đa dạng; Khi thì đơn giản một chút, khi lại phức tạp một chút; Có khi độ khó lớn, có khi đọ khó nhỏ; Có khi bị che giấu, có khi lại công khai. Nhìn về mặt nội dung, có khi chỉ bao hàm một loại thủ đoạn công kích, có khi lại được vận dụng phối hợp nhiều thủ đoạn công kích. Nhìn từ vấn đề tư tưởng có khi chỉ bao hàm một loại chủ đề tư tưởng, có khi lại bao hàm nhiều chủ đề tư tưởng. Nhìn từ mục đích chiến thuật, có khi là mưu cầu ưu thế về quân lực hoặc ưu thế về vật chất, có khi là mưu hoà cục, có khi là để tranh Tiên chiến vị… Nhìn về số nước đi, có khi lại dài đến hơn 10 nước. Tóm lại, hình thức biểu hiện của chiến thuật rất phức tạp, phong phú nhiều màu sắc. Ở đây thể hiện một loại chủ đề đơn giản của chiến thuật, tức là chiến thuật cơ bản, còn như thể hiện Chiến thuật phức tạp trong nhiều chủ đề tư tưởng, tức là chiến thuật tổ hợp.
Mục đích của việc biên soạn cuốn sách này giới thiệu cho bạn đọc một cách có hệ thống về các loại kỹ xảo thực dụng chiến thuật cờ tướng. Toàn bộ cuốn sách chia làm 28 chương riêng biệt giới thiệu những chiến thuật như: Chiến thuật thí quân, chiến thuật bỏ trước lấy lại sau, chiến thuật đổi quân, chiến thuật điều động quân, chiến thuật mưu tính ăn quân, đòn đánh hai tầng, chiến thuật xê dịch, chiến thuật đánh vòng vèo, chiến thuật mượn sức, chiến thuật ngừng ngắt, chiến thuật nước đôi, chiến thuật kiềm chế, chiến thuật phong tỏa, chiến thuật khống chế, chiến thuật bịt đường, chiến thuật chia cắt, chiến thuật vây hãm đến chết, chiến thuật xua đuổi, chiến thuật phá, Sỹ chém Tượng, chiến thuật đột phá, chiến thuật đổi công, chiến thuật nước lạnh, chiến thuật tâm lý, chiến thuật cầu hoà, chiến thuật Khai cục và việc vận dụng chiến thuật… Khiến cho độc giả sau khi đọc cuốn sách này, có thể nắm được nguyên lý và ứng dụng của các loại kỹ xảo chiến thuật thực dụng của cờ Tướng.
Đặc điểm của cuốn sách này là có nhiều hình vẽ, tuyển chọn tài liệu mới, nội dung thực dụng, hấp dẫn sinh động, trong đó có rất nhiều ví dụ thể hiện sự chuyên tâm sáng tào của khá nhiều Đại kiện tướng và Kiện tướng.
Mục lục:
Lời nói đầu
Chương I: Đòn đánh hai tầng
 1. Đánh chớp nhoáng
 2. Chiếu chớp nhoáng Tướng
 3. Chiếu rút
 4. Lưỡng rút
 5. Uy hiếp hai tầng
Chương II: Chiến thuật xê dịch
 1. Xê dịch để điều động quân
 2. Tróc quân để xê dịch
 3. Chiếu Tướng để xê dịch
 4. Đổi quân để xê dịch
 5. Thí quân để xê dịch
 6. Thí pháo để xê dịch
 7. Thí tượng để xê dịch
Chương III: Chiến thuật đánh vòng vèo (Vu hồi)
Chương IV: Chiến thuật mượn sức
Chương V: Chiến thuật ngừng ngắt
Chương VI: Chiến thuật “nước đợi”
Chương VII: Chiến thuật thu hút
 1. Dẫn dụ
 2. Dẫn nhập
Chương VIII: Chiến thuật kiềm chế
Chương IX: Chiến thuật phong toả
Chương X: Chiến thuật khống chế
Chương XI: Chiến thuật bịt đường
Chương XII: Chiến thuật ngăn chặn
Chương XIII: Chiến thuật vây hãm quân
Mời bạn đón đọc.",Kỹ Xảo Tượng Kỳ Thực Dụng Chiến Thuật Đánh Hai Tầng,25000,https://www.vinabook.com/images/thumbnails/product/240x/23848_30305.jpg,Từ Gia Lượng,,Nxb thể dục thể thao,Văn Lang,8935073050893,200.0,,Bìa mềm,13.0,19.0,09/2008,180
349,the-thao,"Chiến thuật cờ tướng là tinh hoa của nghệ thuật chơi cờ, là linh hồn của toàn bộ một ván cờ. Đánh giá cao tác dụng của chiến thuật trong thi đấu một ván cờ, không có một chút gì là quá mức, bởi vì vận dụng chiến thuật một cách chính xác, có thể khiến cho các quân cờ phát huy được tác dụng lớn nhất trong khi thi đấu một ván cờ. Nó có thể khiến cho một ván cờ đang nhạt nhẽo trở thành cuộn sóng. Nó có thể bằng kỹ xảo ma thuật khiến cho uy lực của quân cờ biến thành thần kỳ không thể lường trước được, không thể tính toán trước được. Nó có thể khiến cho cuộc chiến đấu trong một ván cờ đạt đến cao trào và đỉnh điểm. Nó có thể khiến cho những nước đi của một ván cờ thêm hấp dẫn, có sức cuốn hút rất lớn.
Việc vận dụng một chiến thuật là tiêu chí quan trọng để kiểm nghiệm trình độ tài nghệ cờ của các kỳ thủ. Trong quá trình thi đấu, khi một bên đang ở cục diện chiếm ưu thế, chiến thuật là con đường tắt để dẫn đến thắng lợi. Khi hai bên đang ở cục diện ngang thế, chiến thuật có thể chỉ trong chớp mắt khiến cho so sánh lực lượng giữa hai bên phát sinh biến hoá có tính chất căn bản. Khi một bên ở vào thế kém, chiến thuật có thể “Cải tử hoàn sinh” cứu vãn được thất bại.
Nói tóm lại, chiến thuật cờ tướng là vũ khí có lực để giúp cho các kỳ thủ thể hiện tài hoa tranh thắng, cầu hoà trong các loại cục diện phức tạp nhiều nước biến.
Cuốn sách này được biên soạn nhằm giới thiệu cho bạn đọc một cách có hệ thống về các loại kỹ xảo thực dụng chiến thuật cờ tướng. Toàn bộ cuốn sách chia làm 28 chương riêng biệt giới thiệu những chiến thuật như: Chiến thuật thí quân, chiến thuật bỏ trước lấy lại sau, chiến thuật đổi quân, chiến thuật điều động quân, chiến thuật mưu tính ăn quân, đòn đánh hai tầng, chiến thuật xê dịch, chiến thuật đánh vòng vèo, chiến thuật mượn sức…Khiến cho độc giả sau khi đọc cuốn sách này, có thể nắm bắt được nguyên lý và ứng dụng của các loại kỹ xảo chiến thuật thực dụng của Cờ Tướng.
Mục lục:
Lời nói đầu
Chương 1: Chiến thuật vây hãm đến chết
Chương 2: Chiến thuật xua đuổi
Chương 3: Chiến thuật đột phá
Đột phá trung lộ
Đột phá từ cánh bên
Đột phá ở trên hà
Đột phá phòng tuyến liên hoàn
Chương 4: Chiến thuật phá Sĩ chém Tượng
Phá Sĩ nhập cục
Chém Tượng nhập cục
Chương 5: Chiến thuật nước lạnh
Xe Mã nước lạnh
Xe Pháo nước lạnh
Mã Pháo nước lạnh
Nước lạnh của con Tốt
Những nước lạnh khác
Chương 6: Chiến thuật đối công
Phản kiềm chế
Phản phong toả
Phản tróc quân
Phản thí quân
Phản mưu tính ăn quân
“Giải Tướng hoàn Tướng”
“Giải sát hoàn sát”
“Giải sát hoàn tróc”
Đối “sát”
Chương 7: Chiến thuật tâm lý
Giương đông kích tây
Ngầm vượt Trần Thương
Giấu trời qua biển
Giả điên giả dại
Không thành kế
Kế dụ địch
“Tương kế tựu kế”
Mời bạn đón đọc.",Kỹ Xảo Tượng Kỳ Thực Dụng - Chiến Thuật Vây Hãm,26000,https://www.vinabook.com/images/thumbnails/product/240x/23802_30259.jpg,Từ Gia Lượng,,Nxb thể dục thể thao,Văn Lang,8935073050909,160.0,,Bìa mềm,13.0,19.0,09/2008,186
350,the-thao,"Chiến thuật cờ tướng là tinh hoa của nghệ thuật chơi cờ, là linh hồn của toàn bộ một ván cờ. Đánh giá cao tác dụng của chiến thuật trong thi đấu một ván cờ, không có một chút gì là quá mức, bởi vì vận dụng chiến thuật một cách chính xác, có thể khiến cho các quân cờ phát huy được tác dụng lớn nhất trong khi thi đấu một ván cờ. Nó có thể khiến cho một ván cờ đang nhạt nhẽo trở thành cuộn sóng. Nó có thể bằng kỹ xảo ma thuật khiến cho uy lực của quân cờ biến thành thần kỳ không thể lường trước được, không thể tính toán trước được. Nó có thể khiến cho cuộc chiến đấu trong một ván cờ đạt đến cao trào và đỉnh điểm. Nó có thể khiến cho những nước đi của một ván cờ thêm hấp dẫn, có sức cuốn hút rất lớn.
Việc vận dụng một chiến thuật là tiêu chí quan trọng để kiểm nghiệm trình độ tài nghệ cờ của các kỳ thủ. Trong quá trình thi đấu, khi một bên đang ở cục diện chiếm ưu thế, chiến thuật là con đường tắt để dẫn đến thắng lợi. Khi hai bên đang ở cục diện ngang thế, chiến thuật có thể chỉ trong chớp mắt khiến cho so sánh lực lượng giữa hai bên phát sinh biến hoá có tính chất căn bản. Khi một bên ở vào thế kém, chiến thuật có thể “Cải tử hoàn sinh” cứu vãn được thất bại.
Nói tóm lại, chiến thuật cờ tướng là vũ khí có lực để giúp cho các kỳ thủ thể hiện tài hoa tranh thắng, cầu hoà trong các loại cục diện phức tạp nhiều nước biến.
Cuốn sách này được biên soạn nhằm giới thiệu cho bạn đọc một cách có hệ thống về các loại kỹ xảo thực dụng chiến thuật cờ tướng. Toàn bộ cuốn sách chia làm 28 chương riêng biệt giới thiệu những chiến thuật như: Chiến thuật thí quân, chiến thuật bỏ trước lấy lại sau, chiến thuật đổi quân, chiến thuật điều động quân, chiến thuật mưu tính ăn quân, đòn đánh hai tầng, chiến thuật xê dịch, chiến thuật đánh vòng vèo, chiến thuật mượn sức…Khiến cho độc giả sau khi đọc cuốn sách này, có thể nắm bắt được nguyên lý và ứng dụng của các loại kỹ xảo chiến thuật thực dụng của Cờ Tướng.
Mục lục:
Lời nói đầu
Chương 1: Chiến thuật thí quân
Thí quân để tranh Tiên
Thí quân để giành thế
Thí quân để nhập cục
Chương 2: Chiến thuật bỏ quân và lấy lại quân
Bỏ trước lấy sau để mưu tính ăn quân
Bỏ trước lấy sau để giành thế
Bỏ và lấy lại để đoạt tiên
Chương 3: Chiến thuật đổi quân
Đổi quân để tranh Tiên
Đổi quân để giành thế
Đổi quân để nhập cuộc
Đổi quân để giải “sát”
Một Xe đổi hai
Chương 4: Chiến thuật điều Động quân
Chương 5: Chiến thuật mưu tính ăn quân
Tróc đôi
Tróc xâu chuỗi (đánh xâu chuỗi)
Chiếu rút mưu tính ăn quân
Chiếu chớp nhoáng Tướng để mưu tính ăn quân
Đánh chớp nhoáng để ăn quân
Truy kích để mưu tính ăn quân
Đuổi quân để mưu tính ăn quân
Công sát để mưu tính ăn quân
Kiềm chế để mưu tính ăn quân
Vây hãm để mưu tính ăn quân
Mời bạn đón đọc.",Kỹ Xảo Tượng Kỳ Thực Dụng Chiến Thuật Thí Quân,26000,https://www.vinabook.com/images/thumbnails/product/240x/23798_30255.jpg,Từ Gia Lượng,,Nxb thể dục thể thao,Văn Lang,8935073050886,180.0,,Bìa mềm,13.0,19.0,09/2008,184
351,the-thao,"Lục tự quyết (còn gọi là Lục tự pháp, Lục tự khí quyết hay Phép thổ nạp) là một môn khí công dưỡng sinh độc đáo có lịch sử khá lâu. Nói Lục tự quyết là môn khí công dưỡng sinh độc đáo vì nó là phương pháp điều hoá hơi thở, dựa trên cơ sở của học thuyết ngũ hành. Ban đầu Lục tự quyết được dùng trong tu luyện của Đạo giáo, ngày nay nó được thống nhất, hoàn thiện và được coi là môn khí công dưỡng sinh thường ngày dành cho tất cả các đối tượng yêu quý khí công dưỡng sinh và những người có nhu cầu luyện tập tăng cường thể lực, trị bệnh dưỡng sinh.
Phương pháp điều hoà hơi thở của Lục tự quyết là hít vào bằng mũi, thở ra bằng miệng. Khi thở, người tập phải thở bằng miệng bằng cách phát âm 6 chữ (lục tự). Mặc dù cho đến nay, có rất nhiều quan điểm khác nhau về cách phát âm của lục tự, nhưng dù thế vẫn không ai có thể phủ nhận được tác dụng của Lục tự quyết đối với sức khoẻ của con người, đó chính là lý do tại sao ngày càng có nhiều người chọn Lục tự quyết làm môn thể dục dưỡng sinh.
Sách bao gồm 4 chương, chương 1 giới thiệu về nguồn gốc của công pháp “Khí công dưỡng - Lục tự quyết”, chương 2 và chương 3 giới thiệu về đặc điểm và các yếu lĩnh của công pháp này. Chương 4 giới thiệu các thế của Lục tự quyết, đồng thời cũng lưu ý về yêu cầu cũng như công năng và tác dụng của từng động tác.
Hi vọng cuốn sách này sẽ đem lại cho bạn niềm vui và sức khoẻ.
Mục lục:
Lời nói đầu
Chương 1: Nguồn gốc Lục tự quyết
Chương 2: Đặc điểm Lục tự quyết
Chương 3: Yếu lĩnh cơ bản của Lục tự quyết
Chương 4: Giải thích về các động tác của Lục tự quyết.
Mời bạn đón đọc.",Khí Công Dưỡng Sinh Lục Tự Quyết,13000,https://www.vinabook.com/images/thumbnails/product/240x/23439_29893.jpg,Chu Nhân Thuận,HĐ Group,NXB Hồng Đức,Minh Lâm,8935088507894,110.0,,Bìa mềm,13.0,19.0,09/2008,120
352,the-thao,"Dịch cân kinh là môn khí công dưỡng sinh truyền thống lưu truyền từ thời xưa, được đông đảo các thế hệ hoan nghênh và ủng hộ. Không phải ngẫu nhiên mà Dịch cân kinh được nhiều người đón nhận như vậy!      
Dịch cân kinh vốn là bài học quý về phương pháp rèn luyện cơ thể, các động tác của Dịch cân kinh được sắp xếp trên cơ sở, ý chí chuyển yếu thành mạnh, trên nguyên tắc hợp hài hoà giữa các động tác động và tĩnh, cương và nhu, thần và khí, giữa khí và lực. Thường xuyên luyện Dịch cân kinh giúp khí huyết sung mãn, cơ thể cường tráng, tinh thần khoẻ mạnh, đẩy lùi bệnh tật. Dù vậy, dịch cân kinhlại là một môn khí công đơn giản, dễ tập, thích hợp với mọi lứa tuổi, phù hợp để tập luyện trong nhiều điều kiện khác nhau.
Cuốn sách bao gồm bốn chương, chương 1 giới thiệu lịch sử và nguồn gốc của Dịch cân kinh, chương 2 giới thiệu những đặc điểm các công pháp của Dịch cân kinh, chương 3 giới thiệu về các yếu lĩnh cơ bản và chương 4 là các thế Dịch cân kinh cơ bản. Cùng với lời giải về các thế tập và các động tác cơ bản, minh hoạ cụ thể, giúp bạn đọc hình dung rõ hơn về các thế tập. Hi vọng cuốn sách là công cụ đắc lực giúp bạn học tốt môn khí công dưỡng sinh này.
Mục lục:
Lời nói đầu
Chương 1: Nguồn gốc Dịch cân kinh
Chương 2: Đặc điểm Dịch cân kinh
Chương 3: Yếu lĩnh cơ bản Dịch cân kinh
Chương 4: Giải thích về Dịch cân kinh.
Mời bạn đón đọc.",Khí Công Dưỡng Sinh Dịch Cân Kinh,13000,https://www.vinabook.com/images/thumbnails/product/240x/23438_29892.jpg,Chu Nhân Thuận,HĐ Group,NXB Hồng Đức,Minh Lâm,8935088507870,110.0,,Bìa mềm,13.0,19.0,09/2008,124
353,the-thao,"Tại sao một số cặp đánh đôi trông có vẻ là những người lính bằng gỗ cứng nhắc và những đôi khác trông giống như những vũ công với những bước chuyển được đồng bộ hoá và được biên soạn theo âm thanh của nhạc mà chỉ có họ mới có thể nghe được? Tất cả điều đó diễn ra trên sân cầu - họ sẽ di chuyển đến đây? bằng cách nào họ biết nơi họ sẽ đến?
Về cơ bản, có ba loại cặp đánh đôi; những tay vợt chủ động tạo ra cơ hội, những tay vợt chỉ xem những gì xảy ra và những tay vợt từ hỏi cái quái gì đã xảy ra.
Bạn đã bao giờ đối đầu với một cặp đánh đôi không có vẻ gì là đặc biệt tài giỏi và có cú đánh dường như dưới cơ bạn, họ không có bất kì cú giao bóng thắng điểm nào hoặc không thắng trận nhiều lần, tuy nhiên khi tất cả đã qua đi, anh ta không để cho bạn ghi nhiều điểm, đặc biệt là điểm cuối cùng? Đánh đôi không phải nói về những cú đánh thuận tay mạnh mẽ, những cú giao bóng thắng điểm và cũng không phải nói về những người chiến thắng gây ấn tượng sâu sắc cho khán giả. Đó là một môn chơi tinh tế có nét tao nhã, có những bước di chuyển và gài bóng thường khiến cho các tay vợt khác cảm thấy ngờ nghệch hoặc đơn giản là bị khích để tự bại.
Mục lục:
Tác giả
Lời cảm ơn
Lời nói đầu
Lời giới thiệu
Chương 1: Tạo dựng và phát triển cặp đánh đôi cân bằng
Chương 2: Hãy giữ sự giao tiếp của đội được cởi mở
Chương 3: Hãy học vị trí thích hợp trên sân
Chương 4: Hãy chiến thắng bằng sự chọn lựa những cú đánh thông minh
Chương 5: Hãy phát triển các kỹ năng đánh lấn sân tốt hơn
Chương 6: Kiểm soát lưới
Chương 7: Nắm bắt nhiệm vụ trên sân của bạn 
Chương 8: Sự linh hoạt vũ khí mạnh mẽ
Chương 9: Nắm bắt được sự tinh thông về những điều mơ hồ
Chương 10: Bài tập trau đổi các kỹ năng của bạn
Mục lục.
Mời bạn đón đọc.",Tennis Nghệ Thuật Đánh Đôi,18000,https://www.vinabook.com/images/thumbnails/product/240x/23437_29891.jpg,Blaskower,,Nxb Thanh Hóa,Nhân Văn,,160.0,,Bìa mềm,14.0,20.0,06/2008,168
354,the-thao,"Bát đoạn cẩm là môn khí công dưỡng sinh có lịch sử từ rất lâu đời. Cùng với Ngũ cầm hí, Lục tự quyết và Dịch cân kinh, Bát đoạn cẩm ngày càng khẳng định được vai trò quan trọng của nó trong khí công dưỡng sinh. Ngày nay, do trào lưu luyện công dưỡng sinh của người dân ngày càng được nâng cao, bát đoạn cẩm thu hút được đông đảo các thế hệ môn sinh - những người quan tâm tới sức khoẻ và muốn luyện công dưỡng sinh.
Cuốn sách gồm bốn chương, ba chưong đầu, giới thiệu tới bạn đọc về nguồn gốc, đặc điểm và các yếu lĩnh cơ bản của công pháp Khí công dưỡng sinh – Bát đoạn cẩm. Chương thứ tư là các tác động của Bát đoạn cẩm, kèm theo là các hình minh hoạ cho động tác. 
Hi vọng, với sự nỗ lực của chính mình, bạn đọc sẽ lĩnh hội được môn khí công dưỡng sinh – Bát đoạn cẩm.
Mục lục:
Lời nói đầu
Chương 1: Nguồn gốc công pháp “khí công dưỡng sinh – Bát đoạn cẩm”
Chương 2: Đặc điểm công pháp của “Khí công dưỡng sinh – Bát đoạn cẩm”
Chương 3: Yếu lĩnh cơ bản của “Khí công dưỡng sinh – Bát đoạn cẩm”
Chương 4: Thuyết minh về các động tác của “Khí công dưỡng sinh – Bát đoạn cẩm”.
Mời bạn đón đọc.",Khí Công Dưỡng Sinh Bát Đoạn Cẩm,12000,https://www.vinabook.com/images/thumbnails/product/240x/23436_29890.jpg,Chu Nhân Thuận,,NXB Hồng Đức,Minh Lâm,8935088507900,90.0,,Bìa mềm,13.0,19.0,09/2008,92
355,the-thao,"Chúng ta đang sống trong thế giới hiện đại với tốc độ và mức hoạt động cao. Khoa học kỹ thuật và lực lượng sản xuất luôn tiến triển, những tiến bộ đáng kể này mang đến cho con người cuộc sống năng động nhưng đồng thời cũng tạo nên sự ô nhiễm môi trường sinh thái như ánh sáng, tiếng ồn, khói bụi, hoá chất… luôn luôn kích động thần kinh, làm cho chất lượng đời sống con người ngày càng xấu đi, nhiều người hay kêu ca thường xuyên mệt mỏi, mặc dù ăn uống đầy đủ, sáng dậy cảm thấy uể oải, tập trung suy nghĩ việc gì cũng khó, nhiều việc hay quên, tính tình tay đổi. Đây là chứng mệt mỏi thần kinh vì họ phải làm việc do áp lực công việc hoặc hoạt động trí óc quá nhiều. Từ mệt mỏi đến bệnh tật khoảng cách không xa gây ra các căn bệnh của thời đại như đau dạ dày, viêm đại tràng, cao huyết áp, tiểu đường, đau mỏi khớp… hoặc do phải tiếp xúc với chất độc hại, hoặc do chịu tác dộng quá lớn của nguyên nhân tâm lý xã hội, buồn giận, bực tức và những mâu thuẫn trong cuộc sống  không thể giải quyết được.
Vì vậy mỗi cá nhân phải tự mình chịu trách nhiềm về những bệnh tật cũng như cách cứu chữa của bản thân. Các chuyên gia Yoga đã vạch cho chúng ta một phương pháp hữu hiệu là chữa bệnh bằng Yoga qua cách luyện tập các tư thế Yoga thích hợp, ăn uống phù hợp và có hiểu biết đúng đắn về việc giữ gìn sức khoẻ trong cuộc sống cá nhân.
Yoga cho rằng, lượng hơi thở của một đời người là có giới hiện nhất định, hơi thở vừa nhanh vừa gấp rất không tốt. Ngược lại hít thở chậm rãi giống như một người đang thưởng thức không khí, thì sẽ trường thọ. Cho nên muốn trường sinh, bí quyết chính là hơi thở tự nhiên lâu dài.
Phương pháp hít thở bằng bụng của Yoga trở thành cách thức sinh tồn của chúng ta, phục hồi sức sống, làm cân bằng tâm lý và giúp tinh thần minh mẫn.
Mục lục:
Vài nét về tác giả
Chương 1: Khởi nguồn của Yoga
Sự cần thiết của Yoga để bảo vệ sức khoẻ
Nguyên tắc tập luyện yoga
Phương pháp luyện thở Yoga
Bài tập thở theo phương pháp dưỡng sinh
Chương 2: Thể dục bằng Yoga
Các bài tập Yoga
Thiền trong Yoga
Một phương pháp để kéo dài tuổi thanh xuân
Chương 3: Kinh nghiệm của tác giả
Khắc phục hội chứng mãn kinh, xây dựng cuộc sống hạnh phúc
Khắc phục những thói quen xấu
Xu thế dưỡng sinh mới, kiến tạo môi trường sống tốt nhất
Chế độ ăn uống của Yoga
Hỏi đáp về Yoga: Giữ gìn sức khoẻ.
Mời bạn đón đọc.",Yoga Với Vẻ Đẹp  Phụ Nữ (Dùng Kèm 2 Đĩa VCD),54000,https://www.vinabook.com/images/thumbnails/product/240x/23410_29864.jpg,Khúc Ảnh,Tâm Lan,NXB Phụ Nữ,CTCP Sách An Tiêm,,320.0,,Bìa mềm,18.5,23.5,2007,100
356,the-thao,"Cờ tướng là môn thể thao giải trí đầy tính trí tuệ, phù hợp với mọi người dân. Không chỉ là thú vui tao nhã, thư giãn lúc “trà dư tửu hậu” của thanh niên hay nhiều bậc cao tuổi thời nay, mà cờ tướng còn từng là thú tiêu khiển của các bậc vua chúa xưa.
Cuốn “cờ tướng cung đình” này được viết dựa trên các tài liệu cờ tướng cổ xưa, với những thế cờ tiêu biểu. Cuốn sách sẽ giúp bạn hiểu rõ hơn cách chơi cờ, cũng như cách tư duy suy nghĩ của các bậc vua chúa xưa.
Mời bạn đón đọc.",Cờ Tướng Cung Đình,12000,https://www.vinabook.com/images/thumbnails/product/240x/23396_29848.jpg,Vương Mạnh,,NXB Hồng Đức,Huy Hoàng,8935095601073,110.0,,Bìa mềm,13.5,20.5,06/2008,112
357,the-thao,"110 Thế Cờ Tuyệt Chiêu:
Lịch sử cờ tướng đã có rất lâu, người mê thích cờ rất nhiều, nhưng muốn trở thành tay cờ giỏi rất khó, bởi nghệ thuật cờ tướng không có giới hạn. Quyển sách này tuyển ra hơn trăm thế cờ tuyệt diệu của các danh gia cao thủ. Những nước đi của các thế cờ được giải thích rõ ràng.
Có được quyển sách này trong tay như được một trợ thủ đắc lực, cũng là một thứ niềm vui. Nó sẽ là bạn đồng hành dẫn dắt các bạn đến chỗ tuyệt diệu của thế giới cờ tướng.
Hy vọng các bạn nhờ vào đây mà trờ thành tay cờ tuyệt diệu.
Mục lục:
Lời nói đầu
Ghi chú cần thiết
Nhị long hí châu
Khô mộc phùng xuân
Hổ khẩu bạt ba
Bát tiên phiêu hải
Bạch y độ giang
Dẫn hổ nhập lung
Tam khí châu du
Tiền phát chế nhân
Xảo đoạt thiên công
Dẫn xà xuất động
Song binh hiển năng
Đơn kỵ cứu chúa
Ngũ hổ bình nam
Kiếm bạt nỗ trương
Xỏ pháo quan xa
Binh lâm thành hạ
A tiên sơn đạo thảo
Pháo chấn quân vy
Khuyên trung thiết sáo
Thần kỳ đột vây
Lão binh hiến sách
Tứ tốt bức vương
Nhân quí chinh đông
Tam quan bài yến
Tần pháo kinh nhân.
…
Mời bạn đón đọc.",110 Thế Cờ Tuyệt Chiêu,16000,https://www.vinabook.com/images/thumbnails/product/240x/23211_29661.jpg,"Chu Thành Tài, Phương Thái",,Nxb Trẻ,Fahasa,8935072808358,150.0,,Bìa mềm,13.0,19.0,09/2006,180
